name,accords,reivew
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Love this stuff since first sniff - bright citrus, heady white flower, a bit of glowy warmth in the base - right up my alley. It's very pure and smooth for its domain, the sort of way that Grey Goose is very pure and smooth as vodka goes. Indeed, it is a bit soapy, which to me is much of its allure - I like smelling clean. It's lovely on my skin, like I've just stepped out into the warm afternoon sun after a quick shower following the most amazing nap in a big, plush bed at an oceanside resort, windows wide open and white curtains billowing in the fresh sea breeze. And the bottle is beautiful, essentially a functional art piece that not only reflects and enhances the character of its contents but is a pleasure to use, being heavy, satisfying to the touch, easy to open and spray. I've checked out the recent flankers - Forte, Fleur - but they don't outplay the simple beauty of this original. Neroli Portofino got it all right on this one -

Except, of course, the barely-there longevity for the very-there price. I can maybe justify dropping the $128 on that 50ml bottle of Velvet Orchid, which is a potent, unique beauty indeed, but even though I have arguably more love for Neroli Portofino, heck no I'm not going to purchase it. Because while Velvet Orchid has few cousins, NP's soapy citrus + white floral is happily a pretty popular fragrance theme. Here are some economic alternatives: 4711 Echt Kölnisch Wasser (classic, pleasant bottle, doesn't last either but you can buy 10 times the amount for the same price); Clean Reserve Acqua Neroli (eco-friendly and health-friendly); Burberry London (jasmine instead of neroli, but a similar fresh-clean vibe and better longevity); Acqua di Parma (switching out the sharper neroli for a softer barbershoppy lavender); Armani Code for Her (similar with a dose of warm honey).

In conclusion, Neroli Portofino is lovely, but unless it's your perfume OTP I think there are a lot of other fish in the warm Mediterranean sea!"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",For a bar of soap I shouldn’t pay that much! It’s fraud!
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",I would rather prefer buying soaps for the rest of the life in this price instead of this total no for me and the performance sucks too
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",This is quite nice and nothing I’ve ever smelled before
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Very strong floral, I can't tell what note is offending me personally, maybe its the bergamot or the African orange flower. It smells like a bad hotel soap or something. It looks to be a favorite for many... but just not me."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Overall, it smells similar a generic soap bar easily found anywhere. I think it's Ivory soap? Not sure.

But there's still a level of complexity that makes it worth wearing and enjoyable. It's clean and likable. However, it's not worth its full price in my opinion--especially with its performance. At the price point, there are many other alternatives that are more adventurous (in a good way).

I prefer its cousin TF Mandarino di Amalfi much more. The Forte version of this fixes some performance problems, but it dials up the generic soap-like qualities even more.

I say this now, but likely will buy a bottle at some point at the right price. The bottle's color is a gorgeous color that looked just like the waters of Capri/Sorrento, Italy (near Portofino) when I visited in May 2019.

6/10 scent, 4/10 longevity usually (sometimes 6), 5/10 sillage. Year-round. Worth trying."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","This does smell very like 4711, eau de cologne, or the generic “agua de Colonia” that can be bought very cheaply by the litre in any Spanish supermarket.
That said, I love all of the above, so Neroli Portofino is a love for me.
The important difference is that Neroli Portofino has a more refined & sophisticated edge with much better longevity. Whether that makes it worth the hefty price tag is open to debate.
It’s super clean and fresh, giving you that “straight from the shower” smell. The uplifting Mediterranean vibe makes it a perfect choice for hot summer days and I always take it on vacations to warmer climes."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Neroli Portofino is a refreshing citrus white floral. It opens up with fresh lemons, and evolves into neroli with a hint of spice as it warms up. I like how it stays fresh from start to finish. Projection is arm length. Longevity is about half a day."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I recently purchased this and just in love with it. I have been using Ferrari’s Bright Neroli for more than a year now but this Neroli Portofino by Tom ford is a whole other level. I don’t know why people compare the 2 fragrances ? I mean, I love Ferrari’s Bright Neroli but the 2 are not exactly the same or even give the same vibe. These 2 are on a level of their own. Tom Ford is rather creamy very natural Neroli whereas the Price cut can be smelt in Bright Neroli. Now I’m not saying that BN smells like shit. It is far from that and way above my other high end branded fragrances. What I mean to say is, Bright Neroli and Neroli Portofino are 2 different fragrances that give different vibes. One is creamy (TF) whereas the other is astringent and very citrusy (BN).
I love both of them but Neroli Portofino shows it’s class. I know there are performances issues which we don’t expect to get after paying such hefty price for a bottle but can’t do anything about it.
Pure quality but sadly doesn’t last."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I find this fragrance very intimidating especially for a warmer weather fragrance like this. Believe me, just go and buy the cheapie Ferrari Bright Neroli. Very close to this but better as the scent and the performance."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","So strong; I put this in the Joop! category of smelling inescapably delicious, but in an overpowering and slightly cheap smelling; it definitely has degree of ruthless arrogance.

I like the fruity-incense vibes though; perhaps just a little sweet for me."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I have it and i want it, i survive this.
The press spray of NP between though baby. This scent so liked i used and i fell better tonight.
The citric scent with the sabotage, are a fucking smell of savory.
The concentric of lemon and patchouli, touch me for a other dimension. The purchases and rotary militar, call me in the city for a many lighter same my skin.
The egg smell is right, this is a cologne of butterfly.
Cocoa butter, lemon, strawberry and bergamot... those are the really smell of Tom Ford NP."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","An opening note of bathroom air-freshener that lasts for a while, but then it transforms into a pleasant and long-lasting dry-down that is sweet creamy citrus, like a creamcicle! A much cheaper alternative is 4711 Remix, which is a bit sweeter compared to this since to my nose the citrus note for that one is more like a mandarin orange."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I read a review of this in a magazine where they interviewed Tom Ford himself and asked him how neroli portofino lasts and lasts for so many hours on the skin...
Lol everyone here says it's weak.. wtf?"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Bought this and dont know which actually lasts longer,this or 4711? Identical in almost every way, a great smell wasted away so soon. I even tried to preserve the smell by putting it on my clothing. As I've come to realize most colognes that contain blood orange have very weak sillage and no staying power!As they say a fool and his money soon parts, in this case also the powers! As always!!! Try it for yourself, everyone has different DNA!!!"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",Ahhhh yes.... Your typical overpriced TF freshie that doesn't last and could easily be sold for $50 dollars under a different name. Want a neroli fragrance that smells 10 times better and performs? Do yourself a favor and pick up Petit Matin.
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","After 15 minutes it's soap for the rest of the day and not in a 'smells fresh and clean just had a shower' sense, more like a 'rubbed the soap bar on my top lip and the smell won;t go away' sense."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",over hyped over priced garbage!!! doesnt last long
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","As a neroli lover I have tryed all neroli fragances I came across. To me Neroli Portofino is the best neroli till now. I love the soap, fresh smell on men and women. I tested Neroli Portofino, Mandarino di Amalfi and some of Acqua di Parma side by side. I bought Mandarino di Amalfi and now I own Neroli Portofino too. As other reviewers wrote the only complain here is the longevity. But this scent is so good that I am ok with reapliyng it a few times."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Blind buy because of all these raving reviews, but my god, what a mistake. This smells exactly like the 4711 perfume that my mother used to wear, which is maybe the reason I don't like it. This is not unisex at all in my opinion. Maybe it smells a bit better on really hot days, but I'm not keeping my hopes up..."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I have been a hard-core fan of Neroli Portofino since five years and gone through two 50 ml bottles EdP and one 100 ml of the Acqua version.
Neroli Portofino really is a beautiful summer scent but as many have said here before, it is a super concentrated version of 4711.

I live in Germany where 4711 is a staple in peoples bathrooms. On the few ocations I do get some comments on this scent, people always think it is 4711.
That is not fun when you spent lots of cash on a bottle.

With that said, yes it’s a beautiful and refreshing perfume. But I have now moved on to Mandarino di Amalfi which is much more complex and interesting."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Let me get this out of the way: longevity sucks. So too does projection.

Now ordinarily, this would put me off buying a fragrance. However, this isn't any 'ordinary' fragrance. This has to be the best citrus/orange blossom fragrance going.

Orange blossom is the main player here and it's beautiful. Secondly i get the mandarin/bergamot punch but also the rosemary, which I love. The harmony between these notes is perfect. No other word for it. There are no base notes, at least I don't detect any. This isn't a problem for me though.

Sometimes we get bogged down in a fragrance's staying power but sometimes you just have to sit back and admire the perfumer's creativity and skill. This is an absolute delight. Tom Ford uses the adjective 'transportive' for this fragrance and that's exactly what it is. It's that perfect summer holiday, with a drink in your hand and the sun on your face. It's an escape from your everyday life and sadly before you know it, it's over. You're sad but then if it had lasted forever, would you have appreciated it as much?"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","The smoothest blend of Neroli and Citrus I have tried to date, simply superb.

The balance on this is unmatched in the genre in my opinion (though I have yet to try NP Forte) and yes that includes Xerjoff Nio which is also incredible but leans more to sharper but juicy bergamot than this does.

It is not particularly unique or daring as there are tons of frags you could choose in this genre but longevity aside I think anything you would choose instead would be a step down in blend if you just wanted the perfect balance between those two main themes.

The only complaint is the same as everyone else, it is light and somewhat weak. That can be a plus in some circumstances (the office for eg.) but as I think this is designed for heat/warm weather wearing I’m not sure it is a plus point here. Hopefully NP Forte does a better job of this without altering the blend.

Still, this one’s a love. It just feels so damn good to smell it for the time it’s around."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","This fragrance takes me back to the time I was in Lake Como with George Clooney. We cruised through Sorrento when the peonia were in full bloom and picked some fresh blood oranges at the side of the road. The sun was in my hair, and the air was resonant with the evergreen crispness of Tuscan cypress. We stopped at a sidewalk cafe, and I enjoyed a Limoncello spritzer while George signed autographs. I excused myself to go to the ladies' room where they had the most expensive little soaps imaginable... I slipped one into my Gucci handbag when no one was looking. Except none of this happened... BUT wearing this scent, I believe it COULD HAVE. It takes me to Italy every time I spray it. I wish the projection was better, but its the perfect Summer fragrance. Magnifico, Tom Ford! Ciao!"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",This smells like a dream. I have never smelt any floral so pretty. It's fresh but creamy and intoxicating in summer heat. Absolute love.
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","This is a great scent. Has a fruity, floral, soapy, citrusy aquatic vibe.

I really like this one but the performance is too bad to ignore.

I've gotten as little as an hour or 2 with this fragrance with almost zero projection. Have to dig my nose into my skin to smell it (half an hour or so after applying).

I have no problem reapplying poor performing fragrances in the middle of the day, but I'd be reapplying this every couple hours.

Again, great scent, absolutely unacceptable performance given the price tag.

SCORE: 1 out of 5 ⭐"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","This is one I used to dislike, but after trying it on for full wearings as of late, I can say that I like it a lot. The smell of neroli here is so invigorating and authentic, and sweetens up as it continues to dry down. It's funny, because it gives off a pistachio accord, and starts to remind me of Arabic sweets like knafa. Neroli tends to do that to my nose. This would be a perfect fragrance to wear if you your Arab friends happen to invite you over for tea during Ramadan. As lovely as it smells though, I don't think Neroli Portofino is worthy of the hefty price tag. It's too weak, and isn't that unique. Of course, the quality is there with any of Tom Ford's fragrances, but I can't justify a full bottle of this. It would be smarter to get a small decant for a decent price."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",not bad but the price is ridiculous. Not worth at all
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",not bad but the price is ridiculous. Not worth at all
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I love it so much, it's so fresh and zesty. Makes me automatically think of going on vacation. The longevity isn't really there unless you spray it in your hair or on your clothes. So yes, it's expensive. But the heart wants what it wants."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","The day I first tried it by coincidence I totally fell in love. I had a 50 euro voucher in my pocket I got as a get-lost-gift from a ex-employer.(a greedy hotel-director)

At the time I had totally lost the scent of the fragrance game. I decided to buy myself a fragrance after years. Maybe because my ex-employer was such a scummy fellow I needed to comfort my senses. Now if it was a 100 bucks I would have raised and seen the cards. But it was 180 for 50ml. Still...

...to me it smelled so good I got memories of things I had never done. (like Total Recall) So I said to myself that I would definitely splash out and buy it another time.

In the mean time I got back on track of the game and kept hearing/reading comments about better(affordable) alternatives. Well, I will try them all and draw my own conclusion. (got more allowance now anyway)

I also read a few negative comments but to me Neroli Portofino smells imperial, maybe even DIVINE. If Tom is robbing us, I really hope those comments about 4711 and Alexandra are true...

-to be continued-"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Ok, I get people travel back to southern Italy and the memories of sun-bathed beaches BUT it does NOT change the simple fact that this is a one, seriously overpriced fragrance for what it is.
It's floral, fresh and basic.
I remember my father's Aqua di Zagara which was less than £10 and smelled better.
A pleasant summer scent that lasts only 2-3 hours.
I won't be buying again, but it looks pretty on my shelf :)
6/10"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",Very citrusy to be neroli. More masculine leaning in my opinion.
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Very nice if you like classic ""Cologne"" scents, this one would be a keeper.

Problem is that you get about two hours and it is gone, and I mean gone, completely.

£162 for 50ml, that is seriously disappointing longevity.

And that, my friends, is the reason Tom can keep this one.

Fictional wearer: The Mad Hatter"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","This is beautiful and uplifting fresh warm weather scent. I love how it smells but it's a common vibe that you can find in various much cheaper scents. I could justify the price tag if it had some performance but it hasn't. Moderate longevity and soft sillage/projection.
Dominant notes are lemon, orange blossom, neroli and bitter orange. Overall it's more about citruses than anything else."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I spent a lot of summer vacations in Italy as a child and also in my twenties. And this scent reminds me so much of Italy. When I smell this I feel the ocean, the scenary, feel the sun on my bare shoulders. I have bought this scent only to wear the next time I am going to Italy in the summer. This to me screams happy memories and happiness in the sun."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",This took me back to my summer of 2015 in Positano. The smell of freshly laundered linen hanging to dry - the smell of Marseille soap mixed with Mediterranean sea breeze. Divine.
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",This is my favourite fragrance for the summer - exotic and fresh. I just wish it lasted longer!
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Sharp citrusy barbershop smell.

It's smells like one of the 80s citrus-scented aftershave. Likeable but absolutely not worth the price!

Why would one in his right mind pay $300 for a barbershop scent?! For a cheap, aftershave scent?!

It is sharp & citrusy. Scent-wise, there are abundance of citrus-themed fragrances that are way superior smell-wise to TF-NP. Young people who are less than 30yrs old might find this literally repulsive, espsecially females. TF managed to copy/make a repulsive citrus smell. That's a rare feat.

Anyways, it has it's fans. I don't know whether it's the nostalgia or the Tom Ford name that is selling this one."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","On my skin, This smells like that kind of soap you’d find in your great aunts house. The kind that’s been sitting around for 18 years, shaped like a seashell. It’s not really for decoration, because it’s ugly- and it’s not really meant to get you clean. Just throw it away."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Neroli Portofino always takes me back to the great memories, It was my signature scent when I was living my best time of my life so far, when I sniff it I remember every single day of my best days ever, I’m going to buy a 250 ml soon and hope to live my great life again with a new passion."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Neroli Portofino is a classic. Of course many will consider it overpriced because of the similarity with 4711 Cologne, whilst others would swear by it and not change it for any other cologne. Because let's be real, Neroli Portofino, despite being edp is a cologne type of fragrance, which many other brands such as Givenchy, Chanel, Rochas, Guerlain etc have in their arsenal either in edc or edt, also quite highly priced.

Herbal and botanical and with a pronounced lemon note and a white floral undercurrent. The floral sweetness of neroli is very well present with its steam-like effect, like a shot of hot ironing. Dry, unisex, natural smelling and quiet, calming. Pairs well with any style really, but seems more appropriate for day-wear, could work as a formal or casual and for all ages. Spring and summer are the seasons for it

People seem to confuse lasting power with sillage; and when they stop smelling a perfume from some sort of distance they consider valid, they deem that the perfume's lasting power is also little to no existent. Which is not always the case. Neroli Portofino does sit close to the skin after the first hour, and stays put for at least five hours, which is more than enough for a cologney scent"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Wanna save money and get a fragrance that smells and last longer than Neroli Portofino? Alexandria Port by Alexandria Fragrances is your resolution! I smelled neroli Portofino and did not want to pay the high price. Bought Alexandria Port instead, and I am very very happy that I saved paying hundreds!"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",I am just here to tell you to scroll down and read Raidthesaladbar's review. Great description of two of the more popular perfumes these days.
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Very nice fragrance, with that characteristic Tom Ford power, if you know what i mean. But, it is not very original. Sure, one can smell the difference in quality between Neroli Portfino and similar perfumes out there, but we are not getting anything new.
Because of this, i don’t have much to say. Buy it if you love strong and natural smelling neroli and orange blossom and if you have the money, but do not expect anything surprising."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Ok, serious question: Why does anyone buy this? I'm not saying it's bad - it's an upscale version of the classic Kölnischwasser (now 4711 Original Eau de Cologne). But therein lies the problem: You could get virtually the same fragrance for less than one tenth of the price.

I'm usually the first one to shake my head at those poor misguided souls who discuss fragrance like they're talking about car insurance (""value for money"") - but 300€ for what is blatantly a 10€ perfume? If my clumsy cockerspaniel, intrigued by the smell of citrus and the clicketyclack of my hipster typewriter, jumped onto my desk right now and knocked the two unlabelled blotters off, he'd be the only one who could reliably tell them apart any longer.

And yet there's a bewildering number of correspondents in here singing Neroli's praises over the good old 4711. I can offer three theories:
(1) They all have both the same penchant for classic colognes and the keen canine sense of smell as Sniffles.
(2) Those groups of rich middle-eastern tourists I always see blowing thousands of euros on fragrance in the TF boutique spend their time between lavish European city vacations writing Fragrantica reviews (it would certainly explain some of the spelling and grammar around here).
(3) There are people who splurged on Nerolino Portofino, learned afterwards about the cheaper original, and are now trying to rationalise away their expensive mispurchase.

(Hey, if you're in category 3, I feel ya - I went through two full bottles of Sauvage while I was renovating before I learned about Raid Max)"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Pretty nice, but every freshie from TF lasts 3-4 hours on me. I'd rather buy Dior Homme Sport or Cologne for half the price and double longevity."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I wrote a review of Neroli Portofino earlier. One of my favorite scents of all time is 4711, so I did a comparison between 4711 and NP. You can read it below, but the differences are slight. The most important thing is Ford’s creation is creamier, more Amber-and lasts longer. I bought 4711 soap, shower gel and a huge bottle of the cologne which I decanted into spray bottles to try to get myself to smell like this all day, but could not get the scent to last long. Even the old trick of soaking a cotton ball with your scent and hiding it in the bra doesn’t work. I always smelled clean and good, but not like juicy orange blossoms.

I’m going to Hawaii, and athough I intend to stock up on a plumeria fragrance you can only get in Maui, I wanted to smell like 4711/Neroli Portofino on my trip. So I broke down and bought Tom Ford’s $55.00 atomizer from Nordstrom.

I put it on at Nordstrom and once again, it’s lovely and has lasted all the rest of the day on me. I can smell it now, in bed. Neroli Portofino is not an exact replica of 4711, as I said if my review, but it’s close enough. So again, I’ll shower gel, splash with 4711, then use my atomizer of NP and I should get the fragrance I want all day as I sit under the Hawaiian sun.

It’s sad to be addicted to something so expensive. If I was a one or two fragrance girl, I could justify the price. But I have over a hundred bottles so adding a $300/600 frag is just impossible as I know I won’t stop trying new ones. My little atomizer will be a treat. Just an idea for you Neroli Portofino lovers out there."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",good fragrance but why that damn poor longevity? you paid a lot of money for that?? tom ford please....
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I can't believe this is not a more popular fragrance given the success of neroli portofino and also Jasmin Rouge. It's like a combination of the two where the sharpness of the neroli is cushioned by the soothing embrace of the Jasmine's white floral tea notes. In neroli portofino forte I find that it has a horrible artificial citrus smell, and fades down to a skin scent in a couple of hours. I think this has better performance although is not incredible but with NPF I feel I have to wait for the citrus to subside before I get the pure neroli scent and then it's gone. A small window of opportunity to enjoy it. With this I instantly smell the neroli and the soft jasmine and the two work better than other neroli frags I've tried although I love adps essenza di colonia but with nb the neroli takes centre stage. I've started wearing it before going to bed as for me the combination of neroli with the tea like notes of the jasmine is incredibly calming."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",Expensive 4711 Kölnisch Wasser Dupe :)
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","This fragrance was a love at first sniff for me. I’m a sucker for Neroli and Orange Blossom so I just can’t help myself. It’s definitely a happy, charming white floral fragrance. It’s also calming due to the lavender and amber. It’s one of the most natural fragrances (sometimes we have the strangest experiences… plastic? couldn’t be further from the truth to my nose, but we all smell differently). The natural nature of this perfume is of the same vein as Acqua di Parma Colonia. There is the beautiful citrus note that blends so well with the neroli and orange blossom. It’s not a loud fragrance. There is the slight herbal note of soothing lavender and uplifting rosemary along with angelica with the quiet sensual amber grounding all of it. The balance of this fragrance is perfect. It’s gentle and ethereal enveloping the skin and the air around you in a cloud of sweet citrus, joyful neroli, soft sweet sensual whispers of amber, relaxing lavender and rosemary… It’s like lying down on the softest puffy mattress after the most perfect summer day spent with someone you’re in love with. Almost like the euphoria you feel after a perfect workout and in the shower, when you’re alive, elated, but relaxed. I’ve been to Portofino Italy and this fragrance captures the mediterranean gorgeousness of that place. It is refreshing, happy, chic, but as many have noted all too brief. Tom Ford is an extremely tasteful human being. I can picture him there in Portofino lounging on a yacht, looking effortlessly stylish, handsome, and smelling this classy. Portofino is a place that you wake up at 10am, have a beautiful brunch by the sea, dress sexy, refined, but also casual, never hurry, and maybe take a cruise on a boat. I spent my honeymoon in Portofino surrounded by the glittering deep azure blue/green sea. This fragrance conjures up the pure bliss of the blossoming orange trees and natural heaven of the sea and culture that I found in Italy. It captures that relaxed beautiful attitude of truly enjoying life. It is effortlessly luxurious and classy. It’s truly a gentle and joyful fragrance. I only wish it would last longer or this would be my signature scent."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","i love this fragrance. Very fresh , clean, cool....so summer time and day time"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",Smells exactly like sunscreen. No thanks
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","this is so funny - when i got my first whiff i said to my friend OMG its 4711! She looked like I was crazy but I was so excited. I feel validated that everyone is saying it in here too.

That's my grandmother's perfume & I still buy it for her at a german's specialty shop. Maybe I can convince her to split a bottle of Tom Ford with me ;)"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Citrus, a watery rubber plastic smell, white floral, maybe some wood. This reminds me of a summer day by the pool; fresh and clean. Strangely, I get a bleachy, comet bathroom cleaner vibe. The citrus is more prominent in the opening. During the dry down it's all watery plastic wood with white floral. While it has different notes NP reminds me of Kenzo Pour Homme in many ways.

Unisex, projection and sillage feel soft from the start but It hung around for a nice eight hours. Maybe its in my head but it felt stronger during the dry down. Not sexy and good for work. A hot weather scent all the way. Composition is nice and interesting. I like the rubbery wet citrus, floral. I see the pool toys baking in the sun as you splash around in the water; sun block, chlorine. Should perform a little better for the price. Bottle looks cool and fits the concept well. Not outstanding but there are definitely worse TF scents out there."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Okay, you guys are being a little bit extra with the ""exactly like 4711"" stuff. Yes, there is a big similarity, but do not forget that 4711 disappears in a few minutes and is pretty cold and bitter and herbaceous, whereas NP lasts at least 5 hours on me and has a thick, warm, creamy mandarin-amber note that 4711 does not have.

I'd compare this to typical generic Turkish lemon cologne ""Kolonya"" before I'd go with 4711 because at least Turkish cologne isn't bitter.

Anyway, I made a huge mistake of layering this over Dior Addict that was almost done with its dry-down after 5-6 hours with only a faint boozy vanilla remaining, so I figured ""what's the harm?"" and the harm is that it turns out mixing this with vanilla becomes a rather cloying tobacco-like experience oddly reminiscent of Tobacco Vanille (Which I'm one of the rare few who hates that perfume, again the tobacco is too cloying for me) so actually since a lot of people like Tobacco Vanille, how about this?:

If you regret your Neroli Portofino purchase, try layering it with whatever feminine spicy vanilla scent you have lying around and see if you can't create something completely different out of it? (but have the soap and washcloth ready, it could turn out to be a disaster!)"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","All orange, no neroli
I teach kids and they all asked me: “Why does it smell like oranges in here?” Nuff said...at this price? Seriously? Eat oranges."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I'll make this short: it's the exact scent of 4711 Eau de Cologne with better longevity. The scent itself is mesmerizing and spectacular (as is the scent of 4711, upon which this is based). But the longevity is only moderate at around 4-5 hours - which is an improvement to 4711 as that only lasts 2 hours if you're lucky, but it's nothing groundbreaking. And it's way overpriced. If you have the cash, then by all means get Neroli Portofino Forte for something better that lasts even longer. But if you don't want to pay that much, Bond No. 9's Eau de New York is just superior to this in every way and for less money. And the best cheap alternative to Neroli Portofino is Ferrari's Bright Neroli. But if you want something more 'green', then go for Mugler Cologne.

However if you really just want the Neroli Portofino scent to last on you for 8 hours and don't want to keep spritzing 4711 Eau de Cologne in a travel atomizer, then listen to my advice and get the perfume oil version of this for $6 from the Kuwaiti perfume oil company ""Universal Perfume Oils and Cosmetics"" (Google it). It's exactly the same as Neroli Portofino but with better projection and 8 hours longevity. And a 3 ml bottle of the oil should last you ages. You now have knowledge of the best kept secret in perfume buying.

5/5"
